"Order","Level","Code","Parent","Code","Parent","Description","Self-explanatory texts","Supplementary unit"
"498628","6","850140910080","850140910010","8501 40 91",,"Of an output not exceeding 750 W","AC motors, single phase, of an output of > 37,5 W to <= 750 W (excl. with an output of > 735 W, for use in civil aircraft of subheading 8501.40.10)","p/st"
"498629","6","850140990080","850140910010","8501 40 99",,"Of an output exceeding 750 W","AC motors, single phase, of an output of > 750 W (excl. with an output of > 735 W to 150 kW, for use in civil aircraft of subheading 8501.40.10)","p/st"
"498630","4","850151000010","850100000080",,"8501","Other AC motors, multi-phase",,
"498631","5","850151000080","850151000010","8501 51",,"Of an output not exceeding 750 W","AC motors, multi-phase, of an output > 37,5 W but <= 750 W",
"498632","6","850151100080","850151000080","8501 51 10","8501 51","Of an output exceeding 735 W, for use in civil aircraft","AC motors, multi-phase, of an output > 735 W but <= 750 W, for civil aircraft","p/st"
"498633","6","850151900080","850151000080","8501 51 90","8501 51","Other","AC motors, multi-phase, of an output > 37,5 W but <= 750 W (excl. AC motors, multi-phase, of an output > 735 W, for civil aircraft of subheading 8501.51.10)","p/st"
"498634","5","850152000080","850151000010","8501 52",,"Of an output exceeding 750 W but not exceeding 75 kW","AC motors, multi-phase, of an output > 750 W but <= 75 kW",
"498635","6","850152100080","850152000080","8501 52 10","8501 52","For use in civil aircraft","AC motors, multi-phase, of an output > 750 W but <= 75 kW, for civil aircraft","p/st"
"498636","6","850152910010","850152000080",,"8501 52","Other",,
"498637","7","850152910080","850152910010","8501 52 91",,"Of an output exceeding 750 W but not exceeding 7,5 kW","AC motors, multi-phase, of an output > 750 W but <= 7,5 kW (excl. those for civil aircraft of subheading 8501.52.10)","p/st"
"498638","7","850152930080","850152910010","8501 52 93",,"Of an output exceeding 7,5 kW but not exceeding 37 kW","AC motors, multi-phase, of an output > 7,5 kW but <= 37 kW (excl. those for civil aircraft of subheading 8501.52.10)","p/st"
"498639","7","850152990080","850152910010","8501 52 99",,"Of an output exceeding 37 kW but not exceeding 75 kW","AC motors, multi-phase, of an output > 37 kW but <= 75 kW (excl. those for civil aircraft of subheading 8501.52.10)","p/st"
"498640","5","850153000080","850151000010","8501 53",,"Of an output exceeding 75 kW","AC motors, multi-phase, of an output > 75 kW",
"498641","6","850153100080","850153000080","8501 53 10","8501 53","Of an output not exceeding 150 kW, for use in civil aircraft","AC motors, multi-phase, of an output > 75 kW but <= 150 kW, for civil aircraft","p/st"
"498642","6","850153500010","850153000080",,"8501 53","Other",,
"498643","7","850153500080","850153500010","8501 53 50",,"Traction motors","AC traction motors, multi-phase, of an output > 75 kW","p/st"
"498644","7","850153920010","850153500010",,,"Other, of an output",,
"498645","8","850153920080","850153920010","8501 53 92",,"Exceeding 75 kW but not exceeding 375 kW","AC motors, multi-phase, of an output of > 75 kW to 375 kW (excl. with an output of <= 150 kW, for use in civil aircraft of subheading 8501.53.10 and traction motors)","p/st"
"498646","8","850153940080","850153920010","8501 53 94",,"Exceeding 375 kW but not exceeding 750 kW","AC motors, multi-phase, of an output of > 375 kW to 750 kW (excl. with an output of <= 150 kW, for use in civil aircraft of subheading 8501.53.10 and traction motors)","p/st"
"498647","8","850153990080","850153920010","8501 53 99",,"Exceeding 750 kW","AC motors, multi-phase, of an output > 750 kW (excl. traction motors)","p/st"
"498648","4","850161000010","850100000080",,"8501","AC generators (alternators)",,
"498649","5","850161000080","850161000010","8501 61",,"Of an output not exceeding 75 kVA","AC generators ""alternators"", of an output <= 75 kVA",
"498650","6","850161100080","850161000080","8501 61 10","8501 61","For use in civil aircraft","AC generators ""alternators"", of an output <= 75 kVA, for civil aircraft","p/st"
"498651","6","850161910010","850161000080",,"8501 61","Other",,
"498652","7","850161910080","850161910010","8501 61 91",,"Of an output not exceeding 7,5 kVA","AC generators ""alternators"", of an output <= 7,5 kVA (excl. those for civil aircraft of subheading 8501.61.10)","p/st"
"498653","7","850161990080","850161910010","8501 61 99",,"Of an output exceeding 7,5 kVA but not exceeding 75 kVA","AC generators ""alternators"", of an output > 7,5 kVA but <= 75 kVA (excl. those for civil aircraft of subheading 8501.61.10)","p/st"
"498654","5","850162000080","850161000010","8501 62",,"Of an output exceeding 75 kVA but not exceeding 375 kVA","AC generators ""alternators"", of an output > 75 kVA but <= 375 kVA",
"498655","6","850162100080","850162000080","8501 62 10","8501 62","For use in civil aircraft","AC generators ""alternators"", of an output > 75 kVA but <= 375 kVA, for civil aircraft","p/st"
"498656","6","850162900080","850162000080","8501 62 90","8501 62","Other","AC generators ""alternators"", of an output > 75 kVA but <= 375 kVA (excl. those for civil aircraft of subheading 8501.62.10)","p/st"
"498657","5","850163000080","850161000010","8501 63",,"Of an output exceeding 375 kVA but not exceeding 750 kVA","AC generators ""alternators"", of an output > 375 kVA but <= 750 kVA",
"498658","6","850163100080","850163000080","8501 63 10","8501 63","For use in civil aircraft","AC generators ""alternators"", of an output > 375 kVA but <= 750 kVA, for civil aircraft","p/st"
"498659","6","850163900080","850163000080","8501 63 90","8501 63","Other","AC generators ""alternators"", of an output > 375 kVA but <= 750 kVA (excl. those for civil aircraft of subheading 8501.63.10)","p/st"
"498660","5","850164000080","850161000010","8501 64 00",,"Of an output exceeding 750 kVA","AC generators ""alternators"", of an output > 750 kVA","p/st"
"498661","3","850200000080","850020000090","8502","85","Electric generating sets and rotary converters","Electric generating sets and rotary converters",
"498662","4","850211000010","850200000080",,"8502","Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines)",,
"498663","5","850211000080","850211000010","8502 11",,"Of an output not exceeding 75 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output <= 75 kVA",
"498664","6","850211100080","850211000080","8502 11 10","8502 11","For use in civil aircraft","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output <= 75 kVA, for civil aircraft","p/st"
"498665","6","850211910010","850211000080",,"8502 11","Other",,
"498666","7","850211910080","850211910010","8502 11 91",,"Of an output not exceeding 7,5 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output <= 7,5 kVA (excl. such sets for use in civil aircraft of subheading 8502.11.10)","p/st"
"498667","7","850211990080","850211910010","8502 11 99",,"Of an output exceeding 7,5 kVA but not exceeding 75 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 7,5 kVA to 75 kVA (excl. such sets for use in civil aircraft of subheading 8502.11.10)","p/st"
"498668","5","850212000080","850211000010","8502 12",,"Of an output exceeding 75 kVA but not exceeding 375 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 75 kVA but <= 375 kVA",
"498669","6","850212100080","850212000080","8502 12 10","8502 12","For use in civil aircraft","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 75 kVA but <= 375 kVA, for civil aircraft","p/st"
"498670","6","850212900080","850212000080","8502 12 90","8502 12","Other","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 75 kVA but <= 375 kVA (excl. those for civil aircraft of subheading 8502.12.10)","p/st"
"498671","5","850213000080","850211000010","8502 13",,"Of an output exceeding 375 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 375 kVA",
"498672","6","850213100080","850213000080","8502 13 10","8502 13","For use in civil aircraft","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 375 kVA, for civil aircraft","p/st"
"498673","6","850213910010","850213000080",,"8502 13","Other",,
"498674","7","850213910080","850213910010","8502 13 91",,"Of an output exceeding 375 kVA but not exceeding 750 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 375 kVA but <= 750 kVA (excl. those for civil aircraft of subheading 8502.13.10)","p/st"
"498675","7","850213930080","850213910010","8502 13 93",,"Of an output exceeding 750 kVA but not exceeding 2 000 kVA","Generating sets with compression-ignition internal combustion piston engine ""diesel or semi-diesel engines"" of an output > 750 kVA but <= 2 000 kVA (excl. those for civil aircraft of subheading 8502.13.10)","p/st"
"498676","7","850213980080","850213910010","8502 13 98",,"Of an output exceeding 2 000 kVA","Generating sets with compression-ignition internal combustion piston engine diesel or semi-diesel engines"" of an output > 2 000 kVA (excl. those for civil aircraft of subheading 8502.13.10)","p/st"
"498677","4","850220000080","850200000080","8502 20","8502","Generating sets with spark-ignition internal combustion piston engines","Generating sets with spark-ignition internal combustion piston engine",
"498678","5","850220100080","850220000080","8502 20 10","8502 20","For use in civil aircraft","Generating sets with spark-ignition internal combustion piston engine, for civil aircraft","p/st"
"498679","5","850220910010","850220000080",,"8502 20","Other",,
"498680","6","850220910080","850220910010","8502 20 91",,"Of an output not exceeding 7,5 kVA","Generating sets with spark-ignition internal combustion piston engine, of an output <= 7,5 kVA (excl. those for civil aircraft of subheading 8502.20.10)","p/st"
"498681","6","850220920080","850220910010","8502 20 92",,"Of an output exceeding 7,5 kVA but not exceeding 375 kVA","Generating sets with spark-ignition internal combustion piston engine, of an output > 7,5 kVA but <= 375 kVA (excl. those for civil aircraft of subheading 8502.20.10)","p/st"
"498682","6","850220940080","850220910010","8502 20 94",,"Of an output exceeding 375 kVA but not exceeding 750 kVA","Generating sets with spark-ignition internal combustion piston engine, of an output > 375 kVA but <= 750 kVA (excl. those for civil aircraft of subheading 8502.20.10)","p/st"
"498683","6","850220980080","850220910010","8502 20 98",,"Of an output exceeding 750 kVA","Generating sets with spark-ignition internal combustion piston engine, of an output > 750 kVA (excl. those for civil aircraft of subheading 8502.20.10)","p/st"
"498684","4","850231000010","850200000080",,"8502","Other generating sets",,
"498685","5","850231000080","850231000010","8502 31",,"Wind-powered","Generating sets, wind-powered",
"498686","6","850231100080","850231000080","8502 31 10","8502 31","For use in civil aircraft","Generating sets, wind-powered, for use in civil aircraft","p/st"
"498687","6","850231900080","850231000080","8502 31 90","8502 31","Other","Generating sets, wind-powered (excl. those for civil aircraft of subheading 8502.31.10)","p/st"
"498688","5","850239000080","850231000010","8502 39",,"Other","Generating sets (excl. wind-powered and powered by spark-ignition internal combustion piston engine)",
"498689","6","850239100080","850239000080","8502 39 10","8502 39","For use in civil aircraft","Generating sets powered other than with spark-ignition internal combustion piston engine, for civil aircraft","p/st"
"498690","6","850239910010","850239000080",,"8502 39","Other",,
"498691","7","850239910080","850239910010","8502 39 91",,"Turbo-generators","Turbo-generators","p/st"
"498692","7","850239990080","850239910010","8502 39 99",,"Other","Generating sets (excl. wind-powered and powered by spark-ignition internal combustion piston engine, and those for civil aircraft of subheading 8502.39.10 and turbo-generators)","p/st"
"498693","4","850240000080","850200000080","8502 40","8502","Electric rotary converters","Electric rotary converters",
"498694","5","850240100080","850240000080","8502 40 10","8502 40","For use in civil aircraft","Electric rotary converters, for civil aircraft","p/st"
"498695","5","850240900080","850240000080","8502 40 90","8502 40","Other","Electric rotary converters (excl. those for civil aircraft of subheading 8502.40.10)","p/st"
"498696","3","850300000080","850020000090","8503 00","85","Parts suitable for use solely or principally with the machines of heading No 8501 or 8502","Parts suitable for use solely or principally with electric motors and generators, electric generating sets and rotary converters, n.e.s.",
"498697","4","850300100080","850300000080","8503 00 10","8503 00","Non-magnetic retaining rings","Non-magnetic retaining rings for electric motors and electric generating sets","-"
"498698","4","850300910010","850300000080",,"8503 00","Other",,
"498699","5","850300910080","850300910010","8503 00 91",,"Of cast iron or cast steel","Parts suitable for use solely or principally with electric motors and generators, electric generating sets and rotary converters, n.e.s., of cast iron or cast steel","-"
"498700","5","850300990080","850300910010","8503 00 99",,"Other","Parts suitable for use solely or principally with electric motors and generators, electric generating sets and rotary converters, n.e.s. (excl. non-magnetic retaining rings and of cast iron or cast steel)","-"
"498701","3","850400000080","850020000090","8504","85","Electrical transformers, static converters (for example, rectifiers) and inductors","Electrical transformers, static converters, e.g. rectifiers, and inductors; parts thereof",
"498702","4","850410000080","850400000080","8504 10","8504","Ballasts for discharge lamps or tubes","Ballasts for discharge lamps or tubes",
"498703","5","850410100080","850410000080","8504 10 10","8504 10","For use in civil aircraft","Ballasts for discharge lamps or tubes, for civil aircraft","p/st"
"498704","5","850410910010","850410000080",,"8504 10","Other",,
"498705","6","850410910080","850410910010","8504 10 91",,"Inductors, whether or not connected with a capacitor","Inductors, whether or not connected with a capacitor (excl. those for civil aircraft of subheading 8504.10.10)","p/st"
"498706","6","850410990080","850410910010","8504 10 99",,"Other","Ballasts for discharge lamps or tubes (excl. those for civil aircraft of subheading 8504.10.10 and inductors, whether or not connected with a capacitor)","p/st"
"498707","4","850421000010","850400000080",,"8504","Liquid dielectric transformers",,
"498708","5","850421000080","850421000010","8504 21 00",,"Having a power handling capacity not exceeding 650 kVA","Liquid dielectric transformers, having a power handling capacity <= 650 kVA","p/st"
"498709","5","850422000080","850421000010","8504 22",,"Having a power handling capacity exceeding 650 kVA but not exceeding 10 000 kVA","Liquid dielectric transformers, having a power handling capacity > 650 kVA but <= 10.000 kVA",
"498710","6","850422100080","850422000080","8504 22 10","8504 22","Exceeding 650 kVA but not exceeding 1 600 kVA","Liquid dielectric transformers, having a power handling capacity > 650 kVA but <= 1.600 kVA","p/st"
"498711","6","850422900080","850422000080","8504 22 90","8504 22","Exceeding 1 600 kVA but not exceeding 10 000 kVA","Liquid dielectric transformers, having a power handling capacity > 1.600 kVA but <= 10.000 kVA","p/st"
"498712","5","850423000080","850421000010","8504 23 00",,"Having a power handling capacity exceeding 10 000 kVA","Liquid dielectric transformers, having a power handling capacity > 10.000 kVA","p/st"
"498713","4","850431000010","850400000080",,"8504","Other transformers",,
"498714","5","850431000080","850431000010","8504 31",,"Having a power handling capacity not exceeding 1 kVA","Transformers having a power handling capacity <= 1 kVA (excl. liquid dielectric transformers)",
"498715","6","850431100080","850431000080","8504 31 10","8504 31","For use in civil aircraft","Transformers having a power handling capacity <= 1 kVA, for civil aircraft (excl. liquid dielectric transformers)","p/st"
"498716","6","850431310010","850431000080",,"8504 31","Other",,
"498717","7","850431310020","850431310010",,,"Measuring transformers",,
"498718","8","850431310080","850431310020","8504 31 31",,"For voltage measurement","Measuring transformers for voltage measurement, having a power handling capacity <= 1 kVA (excl. those for civil aircraft of subheading 8504.31.10)","p/st"
"498719","8","850431390080","850431310020","8504 31 39",,"Other","Measuring transformers having a power handling capacity <= 1 kVA (excl. those for civil aircraft of subheading 8504.31.10 and other than for voltage measurement)","p/st"
"498720","7","850431900080","850431310010","8504 31 90",,"Other","Transformers having a power handling capacity <= 1 kVA (excl. those for civil aircraft of subheading 8504.31.10, measuring transformers and liquid dielectric transformers)","p/st"
"498721","5","850432000080","850431000010","8504 32",,"Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA","Transformers, having a power handling capacity > 1 kVA but <= 16 kVA (excl. liquid dielectric transformers)",
"498722","6","850432100080","850432000080","8504 32 10","8504 32","For use in civil aircraft","Transformers having a power handling capacity > 1 kVA but <= 16 kVA, for civil aircraft (excl. liquid dielectric transformers)","p/st"
"498723","6","850432300010","850432000080",,"8504 32","Other",,
"498724","7","850432300080","850432300010","8504 32 30",,"Measuring transformers","Measuring transformers having a power handling capacity of > 1 kVA to 16 kVA (other than for civil aircraft of subheading 8504.32.10)","p/st"
"498725","7","850432900080","850432300010","8504 32 90",,"Other","Transformers having a power handling capacity > 1 kVA but <= 16 kVA (excl. those for civil aircraft of subheading 8504.32.10, measuring transformers and liquid dielectric transformers)","p/st"
"498726","5","850433000080","850431000010","8504 33",,"Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA","Transformers having a power handling capacity > 16 kVA but <= 500 kVA (excl. liquid dielectric transformers)",
"498727","6","850433100080","850433000080","8504 33 10","8504 33","For use in civil aircraft","Transformers having a power handling capacity > 16 kVA but <= 500 kVA, for civil aircraft (excl. liquid dielectric transformers)","p/st"
"498728","6","850433900080","850433000080","8504 33 90","8504 33","Other","Transformers having a power handling capacity > 16 kVA but <= 500 kVA (excl. those for civil aircraft of subheading 8504.33.10 and liquid dielectric transformers)","p/st"
"498729","5","850434000080","850431000010","8504 34 00",,"Having a power handling capacity exceeding 500 kVA","Transformers having a power handling capacity > 500 kVA (excl. liquid dielectric transformers)","p/st"
"498730","4","850440000080","850400000080","8504 40","8504","Static converters","Static converters",
"498731","5","850440100080","850440000080","8504 40 10","8504 40","For use in civil aircraft","Static converters, for civil aircraft","p/st"
"498732","5","850440200010","850440000080",,"8504 40","Other",,
"498733","6","850440200080","850440200010","8504 40 20",,"Of a kind used with telecommunication apparatus, automatic data processing machines and units thereof","Static converters of a kind used with telecommunication apparatus, automatic data processing machines and units thereof (excl. for civil aircraft of subheading 8504.40.10)","p/st"
"498734","6","850440500010","850440200010",,,"Other",,
"498735","7","850440500080","850440500010","8504 40 50",,"Polycrystalline semiconductor rectifiers","Polycrystalline semiconductor rectifiers (excl. those for civil aircraft of subheading 8504.40.10)","p/st"
"498736","7","850440930010","850440500010",,,"Other",,
"498737","8","850440930080","850440930010","8504 40 93",,"Accumulator chargers","Accumulator chargers (excl. those for civil aircraft of subheading 8504.40.10, of a kind used with telecommunication apparatus, automatic data processing machines and units thereof, and polycrystalline semiconductor rectifiers)","p/st"
"498738","8","850440940010","850440930010",,,"Other",,
"498739","9","850440940080","850440940010","8504 40 94",,"Rectifiers","Rectifiers (excl. polycrystalline semiconductor rectifiers and other than for civil aircraft of subheading 8504.40.10 and of a kind used with telecommunication apparatus, automatic data processing machines and units thereof)","-"
"498740","9","850440960010","850440940010",,,"Inverters",,
"498741","10","850440960080","850440960010","8504 40 96",,"Having a power handling capacity not exceeding 7,5 kVA","Inverters having power handling capacity <= 7,5 kVA (excl. for civil aircraft and of a kind used with telecommunication apparatus, automatic data processing machines and units thereof)","-"
"498742","10","850440970080","850440960010","8504 40 97",,"Having a power handling capacity exceeding 7,5 kVA","Inverters having power handling capacity > 7,5 kVA (excl. for civil aircraft and of a kind used with telecommunication apparatus, automatic data processing machines and units thereof)","-"
"498743","9","850440990080","850440940010","8504 40 99",,"Other","Static converters (excl. for civil aircraft of subheading 8504.40.10, of a kind used with telecommunication apparatus, automatic data processing machines and units thereof, battery chargers, polycrystalline semiconductor and other rectifiers, and a.c. converters)","-"
"498744","4","850450000080","850400000080","8504 50","8504","Other inductors","Inductors (excl. inductors for discharge lamps or tubes)",
"498745","5","850450100080","850450000080","8504 50 10","8504 50","For use in civil aircraft","Inductors, for civil aircraft (excl. inductors for discharge lamps or tubes)","p/st"
"498746","5","850450300010","850450000080",,"8504 50","Other",,
"498747","6","850450300080","850450300010","8504 50 30",,"Of a kind used with telecommunication apparatus and for power supplies for automatic data-processing machines and units thereof","Inductors of a kind used with telecommunication apparatus and for power supplies for automatic data processing machines and units thereof (excl. for civil aircraft of subheading 8504.50.10 and those for discharge lamps or tubes)","-"
"498748","6","850450800080","850450300010","8504 50 80",,"Other","Inductors (excl. for civil aircraft of subheading 8504.50.10, of a kind used with telecommunication apparatus and for power supplies for automatic data processing machines and units thereof and those for discharge lamps or tubes)","-"
"498749","4","850490000080","850400000080","8504 90","8504","Parts","Parts of electrical transformers and inductors, n.e.s.",
"498750","5","850490050010","850490000080",,"8504 90","Of transformers and inductors",,
"498751","6","850490050080","850490050010","8504 90 05",,"Electronic assemblies of machines of subheading 8504 50 30","Electronic assemblies of inductors of a kind used with telecommunication apparatus and for power supplies for automatic data processing machines and units thereof, n.e.s.","-"
"498752","6","850490110010","850490050010",,,"Other",,
"498753","7","850490110080","850490110010","8504 90 11",,"Ferrite cores","Ferrite cores for transformers and inductors","-"
"498754","7","850490180080","850490110010","8504 90 18",,"Other","Parts of transformers and inductors, n.e.s. (excl. electronic assemblies of inductors of a kind used with telecommunication apparatus and for power supplies for automatic data processing machines and units thereof, and ferrite cores)","-"
"498755","5","850490910010","850490000080",,"8504 90","Of static converters",,
"498756","6","850490910080","850490910010","8504 90 91",,"Electronic assemblies of machines of subheading 8504 40 20","Electronic assemblies of static converters of a kind used with telecommunication apparatus, automatic data processing machines and units thereof, n.e.s.","-"
"498757","6","850490990080","850490910010","8504 90 99",,"Other","Parts of static converters, n.e.s. (excl. electronic assemblies of a kind used with telecommunication apparatus, automatic data processing machines and units thereof)","-"
"498758","3","850500000080","850020000090","8505","85","Electro-magnets; permanent magnets and articles intended to become permanent magnets after magnetisation; electromagnetic or permanent magnet chucks, clamps and similar holding devices; electromagnetic couplings, clutches and brakes; electromagnetic lifting heads","Electro-magnets (excl. magnets for medical use); permanent magnets and articles intended to become permanent magnets after magnetization; electro-magnetic or permanent magnet chucks, clamps and similar holding devices; electro-magnetic couplings, clutches and brakes; electro-magnetic lifting heads; parts thereof",
"498759","4","850511000010","850500000080",,"8505","Permanent magnets and articles intended to become permanent magnets after magnetisation",,
"498760","5","850511000080","850511000010","8505 11 00",,"Of metal","Permanent magnets of metal and articles intended to become permanent magnets after magnetization (excl. chucks, clamps and similar holding devices)","-"
"498761","5","850519000080","850511000010","8505 19",,"Other","Permanent magnets and articles intended to become permanent magnets after magnetization, of materials other than metal",
"498762","6","850519100080","850519000080","8505 19 10","8505 19","Permanent magnets of agglomerated ferrite","Permanent magnets of agglomerated ferrite","-"
"498763","6","850519900080","850519000080","8505 19 90","8505 19","Other","Permanent magnets and articles intended to become permanent magnets after magnetization, of materials other than metal or agglomerated ferrite","-"
"498764","4","850520000080","850500000080","8505 20 00","8505","Electro-magnetic couplings, clutches and brakes","Electro-magnetic couplings, clutches and brakes","-"
"498765","4","850530000080","850500000080","8505 30 00","8505","Electro-magnetic lifting heads","Electro-magnetic lifting heads","-"
"498766","4","850590000080","850500000080","8505 90","8505","Other, including parts","Electro-magnets and their parts (excl. magnets for medical use); electro-magnetic or permanent magnet chucks, clamps and similar holding devices and their parts, n.e.s.",
"498767","5","850590100080","850590000080","8505 90 10","8505 90","Electro-magnets","Electro-magnets (excl. magnets for medical use)","-"
"498768","5","850590300080","850590000080","8505 90 30","8505 90","Electro-magnetic or permanent magnet chucks, clamps and similar holding devices","Electro-magnetic or permanent magnet chucks, clamps and similar holding devices","-"
"498769","5","850590900080","850590000080","8505 90 90","8505 90","Parts","Parts of permanent magnets, electro-magnets, electro-magnetic clutches, couplings, brakes and lifting heads, electro-magnetic or permanent magnet holding devices, n.e.s.","-"
"498770","3","850600000080","850020000090","8506","85","Primary cells and primary batteries","Primary cells and primary batteries, electrical; parts thereof (excl. spent)",
"498771","4","850610000080","850600000080","8506 10","8506","Manganese dioxide","Manganese dioxide cells and batteries (excl. spent)",
"498772","5","850610110010","850610000080",,"8506 10","Alkaline",,
"498773","6","850610110080","850610110010","8506 10 11",,"Cylindrical cells","Manganese dioxide cells and batteries, alkaline, in the form of cylindrical cells (excl. spent)","p/st"
"498774","6","850610150080","850610110010","8506 10 15",,"Button cells","Manganese dioxide cells and batteries, alkaline, in the form of button cells (excl. spent)","p/st"
"498775","6","850610190080","850610110010","8506 10 19",,"Other","Manganese dioxide cells and batteries, alkaline (excl. spent, and in the form of cylindrical cells and button cells)","p/st"
"498776","5","850610910010","850610000080",,"8506 10","Other",,
"498777","6","850610910080","850610910010","8506 10 91",,"Cylindrical cells","Manganese dioxide cells and batteries, non-alkaline, in the form of cylindrical cells (excl. spent)","p/st"
"498778","6","850610950080","850610910010","8506 10 95",,"Button cells","Manganese dioxide cells and batteries, non-alkaline, in the form of button cells (excl. spent)","p/st"
"498779","6","850610990080","850610910010","8506 10 99",,"Other","Manganese dioxide cells and batteries, non-alkaline (excl. spent, and in the form of cylindrical or button cells)","p/st"
"498780","4","850630000080","850600000080","8506 30","8506","Mercuric oxide","Mercuric oxide cells and batteries (excl. spent)",
"498781","5","850630100080","850630000080","8506 30 10","8506 30","Cylindrical cells","Mercuric oxide cells and batteries, in the form of cylindrical cells (excl. spent)","p/st"
"498782","5","850630300080","850630000080","8506 30 30","8506 30","Button cells","Mercuric oxide cells and batteries, in the form of button cells (excl. spent)","p/st"
"498783","5","850630900080","850630000080","8506 30 90","8506 30","Other","Mercuric oxide cells and batteries (excl. spent, and in the form of cylindrical or button cells)","p/st"
"498784","4","850640000080","850600000080","8506 40","8506","Silver oxide","Silver oxide cells and batteries (excl. spent)",
"498785","5","850640100080","850640000080","8506 40 10","8506 40","Cylindrical cells","Silver oxide cells and batteries, in the form of cylindrical cells (excl. spent)","p/st"
"498786","5","850640300080","850640000080","8506 40 30","8506 40","Button cells","Silver oxide cells and batteries, in the form of button cells (excl. spent)","p/st"
"498787","5","850640900080","850640000080","8506 40 90","8506 40","Other","Silver oxide cells and batteries (excl. spent, and in the form of cylindrical or button cells)","p/st"
"498788","4","850650000080","850600000080","8506 50","8506","Lithium","Lithium cells and batteries (excl. spent)",
"498789","5","850650100080","850650000080","8506 50 10","8506 50","Cylindrical cells","Lithium cells and batteries, in the form of cylindrical cells (excl. spent)","p/st"
"498790","5","850650300080","850650000080","8506 50 30","8506 50","Button cells","Lithium cells and batteries, in the form of button cells (excl. spent)","p/st"
"498791","5","850650900080","850650000080","8506 50 90","8506 50","Other","Lithium cells and batteries (excl. spent, and in the form of cylindrical or button cells)","p/st"
"498792","4","850660000080","850600000080","8506 60","8506","Air-zinc","Air-zinc cells and batteries (excl. spent)",
"498793","5","850660100080","850660000080","8506 60 10","8506 60","Cylindrical cells","Air-zinc cells and batteries, in the form of cylindrical cells (excl. spent)","p/st"
"498794","5","850660300080","850660000080","8506 60 30","8506 60","Button cells","Air-zinc cells and batteries, in the form of button cells (excl. spent)","p/st"
"498795","5","850660900080","850660000080","8506 60 90","8506 60","Other","Air-zinc cells and batteries (excl. spent, and in the form of cylindrical or button cells)","p/st"
"498796","4","850680000080","850600000080","8506 80","8506","Other primary cells and primary batteries","Primary cells and primary batteries, electric (excl. spent, and those of silver oxide, mercuric oxide, manganese dioxide, lithium and air-zinc)",
"498797","5","850680050080","850680000080","8506 80 05","8506 80","Dry zinc-carbon batteries of a voltage of 5,5 V or more but not exceeding 6,5 V","Dry zinc-carbon batteries of a voltage of >= 5,5 V but <= 6,5 V (excl. spent)","p/st"
"498798","5","850680110010","850680000080",,"8506 80","Other",,
"498799","6","850680110080","850680110010","8506 80 11",,"Cylindrical cells","Primary cells and primary batteries, electric, in the form of cylindrical cells (excl. spent, and those of manganese dioxide, mercuric oxide, silver oxide, lithium and air-zinc)","p/st"
"498800","6","850680150080","850680110010","8506 80 15",,"Button cells","Primary cells and primary batteries, electric, in the form of button cells (excl. spent, and those of manganese dioxide, mercuric oxide, silver oxide, lithium and air-zinc)","p/st"
"498801","6","850680900080","850680110010","8506 80 90",,"Other","Primary cells and primary batteries, electric (excl. spent, and those in the form of cylindrical and button cells, dry zinc-carbon batteries of a voltage of >= 5,5 V but <= 6,5 V, and those of manganese dioxide, mercuric oxide, silver oxide, lithium and air-zinc)","p/st"
"498802","4","850690000080","850600000080","8506 90 00","8506","Parts","Parts of primary cells and primary batteries, n.e.s.","-"
"498803","3","850700000080","850020000090","8507","85","Electric accumulators, including separators therefor, whether or not rectangular (including square)","Electric accumulators, incl. separators therefor, whether or not rectangular or square; parts thereof (excl. spent and those of unhardened rubber or textiles)",
"498804","4","850710000080","850700000080","8507 10","8507","Lead-acid, of a kind used for starting piston engines","Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"" (excl. spent)",
"498805","5","850710100080","850710000080","8507 10 10","8507 10","For use in civil aircraft","Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"", for civil aircraft (excl. spent)","p/st"
"498806","5","850710310010","850710000080",,"8507 10","Other",,
"498807","6","850710310020","850710310010",,,"Of a weight not exceeding 5 kg",,
"498808","7","850710310080","850710310020","8507 10 31",,"Working with liquid electrolyte","Lead-acid accumulators of a kind used for starting piston engine ""starter batteries"", of a weight of <= 5 kg, working with liquid electrolyte (excl. spent and those for use in civil aircraft of subheading 8507.10.10)","p/st"
