cn2003	pc2003	many_one	one_many	many_many	simple	pc8plus	synthetic	notpc
"65061080"	"25242550"	1	0	0	0	"25242550"	0	0
"65069100"	"25242590"	0	0	0	1	"25242590"	0	0
"65069200"	"18244333"	0	0	0	1	"18244333"	0	0
"65069900"	"18244335"	0	0	0	1	"18244335"	0	0
"65070000"	"18244350"	0	0	0	1	"18244350"	0	0
"66011000"	"36633130"	1	0	0	0	"36633130"	0	0
"66019100"	"36633130"	1	0	0	0	"36633130"	0	0
"66019911"	"36633130"	1	0	0	0	"36633130"	0	0
"66019919"	"36633130"	1	0	0	0	"36633130"	0	0
"66019990"	"36633130"	1	0	0	0	"36633130"	0	0
"66020000"	"36633150"	0	0	0	1	"36633150"	0	0
"66031000"	"36633200"	1	0	0	0	"36633200"	0	0
"66032000"	"36633200"	1	0	0	0	"36633200"	0	0
"66039000"	"36633200"	1	0	0	0	"36633200"	0	0
"67010000"	"36637720"	0	0	0	1	"36637720"	0	0
"67021000"	"36637650"	0	0	0	1	"36637650"	0	0
"67029000"	"36637690"	0	0	0	1	"36637690"	0	0
"67030000"	"36635030"	0	0	0	1	"36635030"	0	0
"67041100"	"36635050"	1	0	0	0	"36635050"	0	0
"67041900"	"36635050"	1	0	0	0	"36635050"	0	0
"67042000"	"36635050"	1	0	0	0	"36635050"	0	0
"67049000"	"36635050"	1	0	0	0	"36635050"	0	0
"68010000"	"26701210"	0	0	0	1	"26701210"	0	0
"68021000"	"26701230"	0	0	0	1	"26701230"	0	0
"68022100"	"26701100"	1	0	0	0	"26701100"	0	0
"68022200"	"26701240"	1	0	0	0	"26701240"	0	0
"68022300"	"26701260"	1	0	0	0	"26701260"	0	0
"68022900"	"26701280"	1	0	0	0	"26701280"	0	0
"68029110"	"26701100"	1	0	0	0	"26701100"	0	0
"68029190"	"26701100"	1	0	0	0	"26701100"	0	0
"68029210"	"26701240"	1	0	0	0	"26701240"	0	0
"68029290"	"26701240"	1	0	0	0	"26701240"	0	0
"68029310"	"26701260"	1	0	0	0	"26701260"	0	0
"68029390"	"26701260"	1	0	0	0	"26701260"	0	0
"68029910"	"26701280"	1	0	0	0	"26701280"	0	0
"68029990"	"26701280"	1	0	0	0	"26701280"	0	0
"68030010"	"26701290"	1	0	0	0	"26701290"	0	0
"68030090"	"26701290"	1	0	0	0	"26701290"	0	0
"68041000"	"26811110"	0	0	0	1	"26811110"	0	0
"68042100"	"26811120"	0	0	0	1	"26811120"	0	0
"68042212"	"26811140"	0	0	0	1	"26811140"	0	0
"68042218"	"26811130"	0	0	0	1	"26811130"	0	0
"68042230"	"26811150"	0	0	0	1	"26811150"	0	0
"68042250"	"26811160"	1	0	0	0	"26811160"	0	0
"68042290"	"26811160"	1	0	0	0	"26811160"	0	0
"68042300"	"26811170"	0	0	0	1	"26811170"	0	0
"68043000"	"26811180"	0	0	0	1	"26811180"	0	0
"68051000"	"26811230"	0	0	0	1	"26811230"	0	0
"68052000"	"26811250"	0	0	0	1	"26811250"	0	0
"68053010"	"26811290"	1	0	0	0	"26811290"	0	0
"68053020"	"26811290"	1	0	0	0	"26811290"	0	0
"68053080"	"26811290"	1	0	0	0	"26811290"	0	0
"68061000"	"26821610"	0	0	0	1	"26821610"	0	0
"68062010"	"26821620"	1	0	0	0	"26821620"	0	0
"68062090"	"26821620"	1	0	0	0	"26821620"	0	0
"68069000"	"26821630"	0	0	0	1	"26821630"	0	0
"68071010"	"26821253"	0	0	0	1	"26821253"	0	0
"68071090"	"26821259"	0	0	0	1	"26821259"	0	0
"68079000"	"26821290"	0	0	0	1	"26821290"	0	0
"68080000"	"26651100"	0	0	0	1	"26651100"	0	0
"68091100"	"26621050"	0	0	0	1	"26621050"	0	0
"68091900"	"26621090"	0	0	0	1	"26621090"	0	0
"68099000"	"26661100"	0	0	0	1	"26661100"	0	0
"68101110"	"26611130"	1	0	0	0	"26611130"	0	0
"68101190"	"26611130"	1	0	0	0	"26611130"	0	0
"68101910"	"26611150"	1	0	0	0	"26611150"	0	0
"68101931"	"26611150"	1	0	0	0	"26611150"	0	0
"68101939"	"26611150"	1	0	0	0	"26611150"	0	0
"68101990"	"26611150"	1	0	0	0	"26611150"	0	0
"68109110"	"26611200"	1	0	0	0	"26611200"	0	0
"68109190"	"26611200"	1	0	0	0	"26611200"	0	0
"68109900"	"266013Z1"	0	0	0	1	"266013Z1"	0	0
"68111000"	"26651230"	1	0	0	0	"26651230"	0	0
"68112011"	"26651230"	1	0	0	0	"26651230"	0	0
"68112080"	"26651230"	1	0	0	0	"26651230"	0	0
"68113000"	"26651250"	0	0	0	1	"26651250"	0	0
"68119000"	"26651290"	0	0	0	1	"26651290"	0	0
"68125000"	"26821180"	1	0	0	0	"26821180"	0	0
"68126000"	"26821180"	1	0	0	0	"26821180"	0	0
"68127000"	"26821170"	0	0	0	1	"26821170"	0	0
"68129010"	"26821180"	1	0	0	0	"26821180"	0	0
"68129030"	"26821168"	0	0	0	1	"26821168"	0	0
"68129080"	"26821180"	1	0	0	0	"26821180"	0	0
"68131010"	"26821193"	1	0	0	0	"26821193"	0	0
"68131090"	"26821193"	1	0	0	0	"26821193"	0	0
"68139010"	"26821195"	1	0	0	0	"26821195"	0	0
"68139090"	"26821195"	1	0	0	0	"26821195"	0	0
"68141000"	"26821650"	1	0	0	0	"26821650"	0	0
"68149010"	"26821650"	1	0	0	0	"26821650"	0	0
"68149090"	"26821650"	1	0	0	0	"26821650"	0	0
"68151010"	"26821670"	1	0	0	0	"26821670"	0	0
"68151090"	"26821670"	1	0	0	0	"26821670"	0	0
"68152000"	"26821680"	0	0	0	1	"26821680"	0	0
"68159100"	"26261410"	0	0	0	1	"26261410"	0	0
"68159910"	"26821690"	1	0	0	0	"26821690"	0	0
"68159990"	"26821690"	1	0	0	0	"26821690"	0	0
"69010010"	"26261100"	1	0	0	0	"26261100"	0	0
"69010090"	"26261100"	1	0	0	0	"26261100"	0	0
"69021000"	"26261210"	0	0	0	1	"26261210"	0	0
"69022010"	"26261233"	0	0	0	1	"26261233"	0	0
"69022091"	"26261235"	0	0	0	1	"26261235"	0	0
"69022099"	"26261237"	0	0	0	1	"26261237"	0	0
"69029000"	"26261290"	0	0	0	1	"26261290"	0	0
"69031000"	"26261430"	1	0	0	0	"26261430"	0	0
"69032010"	"26261455"	0	0	0	1	"26261455"	0	0
"69032090"	"26261459"	0	0	0	1	"26261459"	0	0
"69039010"	"26261430"	1	0	0	0	"26261430"	0	0
"69039020"	"26261490"	1	0	0	0	"26261490"	0	0
"69039080"	"26261490"	1	0	0	0	"26261490"	0	0
"69041000"	"26401110"	0	0	0	1	"26401110"	0	0
"69049000"	"26401130"	0	0	0	1	"26401130"	0	0
"69051000"	"26401250"	0	0	0	1	"26401250"	0	0
"69059000"	"26401270"	0	0	0	1	"26401270"	0	0
"69060000"	"26401300"	0	0	0	1	"26401300"	0	0
"69071000"	"26301010"	0	0	0	1	"26301010"	0	0
"69079010"	"26301030"	0	0	0	1	"26301030"	0	0
"69079091"	"26301053"	0	0	0	1	"26301053"	0	0
"69079093"	"26301055"	0	0	0	1	"26301055"	0	0
"69079099"	"26301059"	0	0	0	1	"26301059"	0	0
"69081010"	"26301020"	1	0	0	0	"26301020"	0	0
"69081090"	"26301020"	1	0	0	0	"26301020"	0	0
"69089011"	"26301071"	1	0	0	0	"26301071"	0	0
"69089021"	"26301079"	1	0	0	0	"26301079"	0	0
"69089029"	"26301079"	1	0	0	0	"26301079"	0	0
"69089031"	"26301071"	1	0	0	0	"26301071"	0	0
"69089051"	"26301079"	1	0	0	0	"26301079"	0	0
"69089091"	"26301073"	0	0	0	1	"26301073"	0	0
"69089093"	"26301075"	0	0	0	1	"26301075"	0	0
"69089099"	"26301079"	1	0	0	0	"26301079"	0	0
"69091100"	"26241100"	0	0	0	1	"26241100"	0	0
"69091200"	"26241200"	1	0	0	0	"26241200"	0	0
"69091900"	"26241200"	1	0	0	0	"26241200"	0	0
"69099000"	"26251100"	0	0	0	1	"26251100"	0	0
"69101000"	"26221030"	0	0	0	1	"26221030"	0	0
"69109000"	"26221050"	0	0	0	1	"26221050"	0	0
"69111000"	"26211130"	0	0	0	1	"26211130"	0	0
"69119000"	"26211150"	0	0	0	1	"26211150"	0	0
"69120010"	"26211210"	0	0	0	1	"26211210"	0	0
"69120030"	"26211230"	0	0	0	1	"26211230"	0	0
"69120050"	"26211250"	0	0	0	1	"26211250"	0	0
"69120090"	"26211290"	0	0	0	1	"26211290"	0	0
"69131000"	"26211330"	0	0	0	1	"26211330"	0	0
"69139010"	"26211350"	1	0	0	0	"26211350"	0	0
"69139091"	"26211350"	1	0	0	0	"26211350"	0	0
"69139093"	"26211350"	1	0	0	0	"26211350"	0	0
"69139099"	"26211350"	1	0	0	0	"26211350"	0	0
"69141000"	"26251230"	0	0	0	1	"26251230"	0	0
"69149010"	"26251255"	0	0	0	1	"26251255"	0	0
"69149090"	"26251259"	0	0	0	1	"26251259"	0	0
"70010010"	"26151110"	1	0	0	0	"26151110"	0	0
"70010091"	"26151110"	1	0	0	0	"26151110"	0	0
"70010099"	"26151110"	1	0	0	0	"26151110"	0	0
"70021000"	"26151130"	1	0	0	0	"26151130"	0	0
"70022010"	"26151130"	1	0	0	0	"26151130"	0	0
"70022090"	"26151130"	1	0	0	0	"26151130"	0	0
"70023100"	"26151150"	1	0	0	0	"26151150"	0	0
"70023200"	"26151150"	1	0	0	0	"26151150"	0	0
"70023900"	"26151150"	1	0	0	0	"26151150"	0	0
"70031210"	"26111113"	1	0	0	0	"26111113"	0	0
"70031291"	"26111115"	1	0	0	0	"26111115"	0	0
"70031299"	"26111115"	1	0	0	0	"26111115"	0	0
"70031910"	"26111113"	1	0	0	0	"26111113"	0	0
"70031990"	"26111115"	1	0	0	0	"26111115"	0	0
"70032000"	"26111130"	0	0	0	1	"26111130"	0	0
"70033000"	"26111150"	0	0	0	1	"26111150"	0	0
"70042010"	"26111175"	1	0	0	0	"26111175"	0	0
"70042091"	"26111179"	1	0	0	0	"26111179"	0	0
"70042099"	"26111179"	1	0	0	0	"26111179"	0	0
"70049010"	"26111175"	1	0	0	0	"26111175"	0	0
"70049070"	"26111179"	1	0	0	0	"26111179"	0	0
"70049092"	"26111179"	1	0	0	0	"26111179"	0	0
"70049098"	"26111179"	1	0	0	0	"26111179"	0	0
"70051005"	"26111212"	0	0	0	1	"26111212"	0	0
"70051025"	"26111214"	0	0	0	1	"26111214"	0	0
"70051030"	"26111217"	1	0	0	0	"26111217"	0	0
"70051080"	"26111217"	1	0	0	0	"26111217"	0	0
"70052125"	"26111230"	1	0	0	0	"26111230"	0	0
"70052130"	"26111230"	1	0	0	0	"26111230"	0	0
"70052180"	"26111230"	1	0	0	0	"26111230"	0	0
"70052925"	"26111280"	1	0	0	0	"26111280"	0	0
"70052935"	"26111280"	1	0	0	0	"26111280"	0	0
"70052980"	"26111280"	1	0	0	0	"26111280"	0	0
"70053000"	"26111280"	1	0	0	0	"26111280"	0	0
"70060010"	"26121150"	0	0	0	1	"26121150"	0	0
"70060090"	"26121190"	0	0	0	1	"26121190"	0	0
"70071110"	"26121215"	0	0	0	1	"26121215"	0	0
"70071190"	"26121219"	0	0	0	1	"26121219"	0	0
"70071910"	"26121230"	1	0	0	0	"26121230"	0	0
"70071920"	"26121230"	1	0	0	0	"26121230"	0	0
"70071980"	"26121230"	1	0	0	0	"26121230"	0	0
"70072110"	"26121253"	1	0	0	0	"26121253"	0	0
"70072191"	"26121255"	0	0	0	1	"26121255"	0	0
"70072199"	"26121253"	1	0	0	0	"26121253"	0	0
"70072900"	"26121270"	0	0	0	1	"26121270"	0	0
"70080020"	"26121330"	1	0	0	0	"26121330"	0	0
"70080081"	"26121330"	1	0	0	0	"26121330"	0	0
"70080089"	"26121330"	1	0	0	0	"26121330"	0	0
"70091000"	"26121350"	0	0	0	1	"26121350"	0	0
"70099100"	"26121390"	1	0	0	0	"26121390"	0	0
"70099200"	"26121390"	1	0	0	0	"26121390"	0	0
"70101000"	"26152350"	0	0	0	1	"26152350"	0	0
"70102000"	"26131110"	1	0	0	0	"26131110"	0	0
"70109010"	"26131110"	1	0	0	0	"26131110"	0	0
"70109021"	"26131116"	0	0	0	1	"26131116"	0	0
"70109031"	"26131122"	0	0	0	1	"26131122"	0	0
"70109041"	"26131128"	1	0	0	0	"26131128"	0	0
"70109043"	"26131128"	1	0	0	0	"26131128"	0	0
"70109045"	"26131128"	1	0	0	0	"26131128"	0	0
"70109047"	"26131128"	1	0	0	0	"26131128"	0	0
"70109051"	"26131134"	1	0	0	0	"26131134"	0	0
"70109053"	"26131134"	1	0	0	0	"26131134"	0	0
"70109055"	"26131134"	1	0	0	0	"26131134"	0	0
"70109057"	"26131134"	1	0	0	0	"26131134"	0	0
"70109061"	"26131140"	1	0	0	0	"26131140"	0	0
"70109067"	"26131140"	1	0	0	0	"26131140"	0	0
"70109071"	"26131146"	1	0	0	0	"26131146"	0	0
"70109079"	"26131146"	1	0	0	0	"26131146"	0	0
"70109091"	"26131152"	1	0	0	0	"26131152"	0	0
"70109099"	"26131152"	1	0	0	0	"26131152"	0	0
"70111000"	"26152100"	1	0	0	0	"26152100"	0	0
"70112000"	"26152100"	1	0	0	0	"26152100"	0	0
"70119000"	"26152100"	1	0	0	0	"26152100"	0	0
"70120010"	"26131400"	1	0	0	0	"26131400"	0	0
"70120090"	"26131400"	1	0	0	0	"26131400"	0	0
"70131000"	"26131360"	0	0	0	1	"26131360"	0	0
"70132111"	"26131215"	0	0	0	1	"26131215"	0	0
"70132119"	"26131219"	0	0	0	1	"26131219"	0	0
"70132191"	"26131235"	0	0	0	1	"26131235"	0	0
"70132199"	"26131239"	0	0	0	1	"26131239"	0	0
"70132910"	"26131255"	1	0	0	0	"26131255"	0	0
"70132951"	"26131253"	1	0	0	0	"26131253"	0	0
"70132959"	"26131253"	1	0	0	0	"26131253"	0	0
"70132991"	"26131255"	1	0	0	0	"26131255"	0	0
"70132999"	"26131255"	1	0	0	0	"26131255"	0	0
"70133110"	"26131310"	1	0	0	0	"26131310"	0	0
"70133190"	"26131330"	1	0	0	0	"26131330"	0	0
"70133200"	"26131350"	0	0	0	1	"26131350"	0	0
"70133910"	"261313Z0"	1	0	0	0	"261313Z0"	0	0
"70133991"	"261313Z0"	1	0	0	0	"261313Z0"	0	0
"70133999"	"261313Z0"	1	0	0	0	"261313Z0"	0	0
"70139110"	"26131310"	1	0	0	0	"26131310"	0	0
"70139190"	"26131330"	1	0	0	0	"26131330"	0	0
"70139900"	"261313Z0"	1	0	0	0	"261313Z0"	0	0
"70140000"	"26152630"	0	0	0	1	"26152630"	0	0
"70151000"	"26152200"	1	0	0	0	"26152200"	0	0
"70159000"	"26152200"	1	0	0	0	"26152200"	0	0
"70161000"	"26152650"	0	0	0	1	"26152650"	0	0
"70169010"	"26151200"	1	0	0	0	"26151200"	0	0
"70169080"	"26151200"	1	0	0	0	"26151200"	0	0
"70171000"	"26152330"	1	0	0	0	"26152330"	0	0
"70172000"	"26152330"	1	0	0	0	"26152330"	0	0
"70179000"	"26152330"	1	0	0	0	"26152330"	0	0
"70181011"	"26152670"	1	0	0	0	"26152670"	0	0
"70181019"	"26152670"	1	0	0	0	"26152670"	0	0
"70181030"	"26152670"	1	0	0	0	"26152670"	0	0
"70181051"	"26152670"	1	0	0	0	"26152670"	0	0
"70181059"	"26152670"	1	0	0	0	"26152670"	0	0
"70181090"	"26152670"	1	0	0	0	"26152670"	0	0
"70182000"	"26152670"	1	0	0	0	"26152670"	0	0
"70189010"	"26152670"	1	0	0	0	"26152670"	0	0
"70189090"	"26152670"	1	0	0	0	"26152670"	0	0
"70191100"	"26141110"	0	0	0	1	"26141110"	0	0
"70191200"	"26141130"	0	0	0	1	"26141130"	0	0
"70191910"	"26141150"	0	0	0	1	"26141150"	0	0
"70191990"	"26141170"	0	0	0	1	"26141170"	0	0
"70193100"	"26141210"	0	0	0	1	"26141210"	0	0
"70193200"	"26141230"	0	0	0	1	"26141230"	0	0
"70193900"	"26141250"	0	0	0	1	"26141250"	0	0
"70194000"	"17204090"	1	0	0	0	"17204090"	0	0
"70195100"	"17204090"	1	0	0	0	"17204090"	0	0
"70195200"	"17204090"	1	0	0	0	"17204090"	0	0
"70195900"	"17204090"	1	0	0	0	"17204090"	0	0
"70199010"	"26141293"	1	0	0	0	"26141293"	0	0
"70199030"	"26141295"	0	0	0	1	"26141295"	0	0
"70199091"	"26141299"	0	0	0	1	"26141299"	0	0
"70199099"	"26141293"	1	0	0	0	"26141293"	0	0
"70200005"	"26152690"	1	0	0	0	"26152690"	0	0
"70200010"	"26152690"	1	0	0	0	"26152690"	0	0
"70200030"	"26152690"	1	0	0	0	"26152690"	0	0
"70200080"	"26152690"	1	0	0	0	"26152690"	0	0
"71012200"	"36221110"	0	0	0	1	"36221110"	0	0
"71021000"	"14502150"	1	0	0	0	"14502150"	0	0
"71022100"	"14502270"	0	0	0	1	"14502270"	0	0
"71022900"	"36221230"	0	0	0	1	"36221230"	0	0
"71023100"	"14502150"	1	0	0	0	"14502150"	0	0
"71023900"	"36221130"	0	0	0	1	"36221130"	0	0
"71031000"	"14502190"	0	0	0	1	"14502190"	0	0
"71039100"	"36221150"	1	0	0	0	"36221150"	0	0
"71039900"	"36221150"	1	0	0	0	"36221150"	0	0
"71041000"	"24135850"	0	0	0	1	"24135850"	0	0
"71042000"	"24135870"	0	0	0	1	"24135870"	0	0
"71049000"	"36221170"	0	0	0	1	"36221170"	0	0
"71051000"	"36221250"	1	0	0	0	"36221250"	0	0
"71059000"	"36221250"	1	0	0	0	"36221250"	0	0
"71061000"	"27411030"	1	0	0	0	"27411030"	0	0
"71069110"	"27411030"	1	0	0	0	"27411030"	0	0
"71069190"	"27411030"	1	0	0	0	"27411030"	0	0
"71069220"	"27411050"	1	0	0	0	"27411050"	0	0
"71069280"	"27411050"	1	0	0	0	"27411050"	0	0
"71070000"	"27415030"	0	0	0	1	"27415030"	0	0
"71081100"	"27412030"	1	0	0	0	"27412030"	0	0
"71081200"	"27412030"	1	0	0	0	"27412030"	0	0
"71081310"	"27412050"	1	0	0	0	"27412050"	0	0
"71081380"	"27412050"	1	0	0	0	"27412050"	0	0
"71082000"	"27412070"	0	0	0	1	"27412070"	0	0
"71090000"	"27414000"	0	0	0	1	"27414000"	0	0
"71101100"	"27413030"	1	0	0	0	"27413030"	0	0
"71101910"	"27413050"	1	0	0	0	"27413050"	0	0
"71101980"	"27413050"	1	0	0	0	"27413050"	0	0
"71102100"	"27413030"	1	0	0	0	"27413030"	0	0
"71102900"	"27413050"	1	0	0	0	"27413050"	0	0
"71103100"	"27413030"	1	0	0	0	"27413030"	0	0
"71103900"	"27413050"	1	0	0	0	"27413050"	0	0
"71104100"	"27413030"	1	0	0	0	"27413030"	0	0
"71104900"	"27413050"	1	0	0	0	"27413050"	0	0
"71110000"	"27415050"	0	0	0	1	"27415050"	0	0
"71131100"	"36221330"	1	0	0	0	"36221330"	0	0
"71131900"	"36221330"	1	0	0	0	"36221330"	0	0
"71132000"	"36221330"	1	0	0	0	"36221330"	0	0
"71141100"	"36221351"	0	0	0	1	"36221351"	0	0
"71141900"	"36221353"	0	0	0	1	"36221353"	0	0
"71142000"	"36221355"	0	0	0	1	"36221355"	0	0
"71151000"	"36221470"	0	0	0	1	"36221470"	0	0
"71159010"	"36221430"	1	0	0	0	"36221430"	0	0
"71159090"	"36221430"	1	0	0	0	"36221430"	0	0
"71161000"	"36221450"	1	0	0	0	"36221450"	0	0
"71162011"	"36221450"	1	0	0	0	"36221450"	0	0
"71162019"	"36221450"	1	0	0	0	"36221450"	0	0
"71162090"	"36221450"	1	0	0	0	"36221450"	0	0
"71171100"	"36611030"	0	0	0	1	"36611030"	0	0
"71171910"	"36611050"	1	0	0	0	"36611050"	0	0
"71171991"	"36611050"	1	0	0	0	"36611050"	0	0
"71171999"	"36611050"	1	0	0	0	"36611050"	0	0
"71179000"	"36611090"	0	0	0	1	"36611090"	0	0
"71181010"	"36211000"	1	0	0	0	"36211000"	0	0
"71181090"	"36211000"	1	0	0	0	"36211000"	0	0
"71189000"	"36211000"	1	0	0	0	"36211000"	0	0
"72011011"	"27101100"	1	0	0	0	"27101100"	0	0
"72011019"	"27101100"	1	0	0	0	"27101100"	0	0
"72011030"	"27101100"	1	0	0	0	"27101100"	0	0
"72011090"	"27101100"	1	0	0	0	"27101100"	0	0
"72012000"	"27101100"	1	0	0	0	"27101100"	0	0
"72015010"	"27101100"	1	0	0	0	"27101100"	0	0
"72015090"	"27101100"	1	0	0	0	"27101100"	0	0
"72021120"	"27102010"	1	0	0	0	"27102010"	0	0
"72021180"	"27102010"	1	0	0	0	"27102010"	0	0
"72021900"	"27102010"	1	0	0	0	"27102010"	0	0
"72022110"	"27102020"	1	0	0	0	"27102020"	0	0
"72022190"	"27102020"	1	0	0	0	"27102020"	0	0
"72022910"	"27102020"	1	0	0	0	"27102020"	0	0
"72022990"	"27102020"	1	0	0	0	"27102020"	0	0
"72023000"	"27102030"	0	0	0	1	"27102030"	0	0
"72024110"	"27102040"	1	0	0	0	"27102040"	0	0
"72024191"	"27102040"	1	0	0	0	"27102040"	0	0
"72024199"	"27102040"	1	0	0	0	"27102040"	0	0
"72024910"	"27102040"	1	0	0	0	"27102040"	0	0
"72024950"	"27102040"	1	0	0	0	"27102040"	0	0
"72024990"	"27102040"	1	0	0	0	"27102040"	0	0
"72025000"	"27102090"	1	0	0	0	"27102090"	0	0
"72026000"	"27102090"	1	0	0	0	"27102090"	0	0
"72027000"	"27102050"	0	0	0	1	"27102050"	0	0
"72028000"	"27102090"	1	0	0	0	"27102090"	0	0
"72029100"	"27102090"	1	0	0	0	"27102090"	0	0
"72029200"	"27102090"	1	0	0	0	"27102090"	0	0
"72029300"	"27102090"	1	0	0	0	"27102090"	0	0
"72029911"	"27102090"	1	0	0	0	"27102090"	0	0
"72029919"	"27102090"	1	0	0	0	"27102090"	0	0
"72029930"	"27102090"	1	0	0	0	"27102090"	0	0
"72029980"	"27102090"	1	0	0	0	"27102090"	0	0
"72031000"	"27101100"	1	0	0	0	"27101100"	0	0
"72039000"	"27101100"	1	0	0	0	"27101100"	0	0
"72041000"	"27101320"	1	0	0	0	"27101320"	0	0
"72042110"	"27101320"	1	0	0	0	"27101320"	0	0
"72042190"	"27101320"	1	0	0	0	"27101320"	0	0
"72042900"	"27101320"	1	0	0	0	"27101320"	0	0
"72043000"	"27101320"	1	0	0	0	"27101320"	0	0
"72044110"	"27101320"	1	0	0	0	"27101320"	0	0
"72044191"	"27101320"	1	0	0	0	"27101320"	0	0
"72044199"	"27101320"	1	0	0	0	"27101320"	0	0
"72044910"	"27101320"	1	0	0	0	"27101320"	0	0
"72044930"	"27101320"	1	0	0	0	"27101320"	0	0
"72044991"	"27101320"	1	0	0	0	"27101320"	0	0
"72044999"	"27101320"	1	0	0	0	"27101320"	0	0
"72045010"	"27101320"	1	0	0	0	"27101320"	0	0
"72045090"	"27101320"	1	0	0	0	"27101320"	0	0
"72051000"	"27101250"	1	0	0	0	"27101250"	0	0
"72052100"	"27101250"	1	0	0	0	"27101250"	0	0
"72052900"	"27101250"	1	0	0	0	"27101250"	0	0
"72061000"	"271031Z0"	0	0	1	0	"1602"	1	0
"72069000"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071111"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071114"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071116"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071190"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071210"	"27103110"	0	0	1	0	"1602"	1	0
"72071290"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071290"	"27103110"	0	0	1	0	"1602"	1	0
"72071911"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071914"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071916"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071919"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071931"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071939"	"271031Z0"	0	0	1	0	"1602"	1	0
"72071990"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072011"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072015"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072017"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072019"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072032"	"27103110"	0	0	1	0	"1602"	1	0
"72072039"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072039"	"27103110"	0	0	1	0	"1602"	1	0
"72072051"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072055"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072057"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072059"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072071"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072079"	"271031Z0"	0	0	1	0	"1602"	1	0
"72072090"	"271031Z0"	0	0	1	0	"1602"	1	0
"72081000"	"27106020"	1	0	0	0	"27106020"	0	0
"72082500"	"27106020"	1	0	0	0	"27106020"	0	0
"72082600"	"27106020"	1	0	0	0	"27106020"	0	0
"72082700"	"27106020"	1	0	0	0	"27106020"	0	0
"72083600"	"27106020"	1	0	0	0	"27106020"	0	0
"72083710"	"27106020"	1	0	0	0	"27106020"	0	0
"72083790"	"27106020"	1	0	0	0	"27106020"	0	0
"72083810"	"27106020"	1	0	0	0	"27106020"	0	0
"72083890"	"27106020"	1	0	0	0	"27106020"	0	0
"72083910"	"27106020"	1	0	0	0	"27106020"	0	0
"72083990"	"27106020"	1	0	0	0	"27106020"	0	0
"72084010"	"27106040"	0	0	1	0	"1604"	1	0
"72084090"	"27106040"	0	0	1	0	"1604"	1	0
"72085110"	"27106050"	0	0	1	0	"1604"	1	0
"72085110"	"2710T222"	0	0	1	0	"1604"	1	0
"72085130"	"27106050"	0	0	1	0	"1604"	1	0
"72085130"	"2710T222"	0	0	1	0	"1604"	1	0
"72085150"	"2710T222"	0	0	1	0	"1604"	1	0
"72085150"	"27106050"	0	0	1	0	"1604"	1	0
"72085191"	"2710T222"	0	0	1	0	"1604"	1	0
"72085191"	"27106050"	0	0	1	0	"1604"	1	0
"72085199"	"2710T222"	0	0	1	0	"1604"	1	0
"72085199"	"27106050"	0	0	1	0	"1604"	1	0
"72085210"	"2710T222"	0	0	1	0	"1604"	1	0
"72085210"	"27106050"	0	0	1	0	"1604"	1	0
"72085291"	"2710T222"	0	0	1	0	"1604"	1	0
"72085291"	"27106050"	0	0	1	0	"1604"	1	0
"72085299"	"27106040"	0	0	1	0	"1604"	1	0
"72085299"	"27106050"	0	0	1	0	"1604"	1	0
"72085299"	"2710T222"	0	0	1	0	"1604"	1	0
"72085310"	"2710T222"	0	0	1	0	"1604"	1	0
"72085310"	"27106050"	0	0	1	0	"1604"	1	0
"72085390"	"27106040"	0	0	1	0	"1604"	1	0
"72085410"	"27106040"	0	0	1	0	"1604"	1	0
"72085490"	"27106040"	0	0	1	0	"1604"	1	0
"72089010"	"27106050"	0	0	1	0	"1604"	1	0
"72089010"	"2710T222"	0	0	1	0	"1604"	1	0
"72089090"	"2710T222"	0	0	1	0	"1604"	1	0
"72089090"	"27106050"	0	0	1	0	"1604"	1	0
"72091500"	"271071Z0"	1	0	0	0	"271071Z0"	0	0
"72091610"	"27107120"	1	0	0	0	"27107120"	0	0
"72091690"	"271071Z0"	1	0	0	0	"271071Z0"	0	0
"72091710"	"27107120"	1	0	0	0	"27107120"	0	0
"72091790"	"271071Z0"	1	0	0	0	"271071Z0"	0	0
"72091810"	"27107120"	1	0	0	0	"27107120"	0	0
